stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\Leon\source\repos\JogoEmAllegro\x64\Debug\allegro5.cfg r
display  D   display_settings.c:400  _al_score_display_settings       [   0.08933] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08936] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08939] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08942] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08946] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08949] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08952] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08955] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08959] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08962] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08974] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08978] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08982] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08985] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08989] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08992] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08995] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08998] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09002] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09005] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09009] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09019] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09028] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09034] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09039] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09044] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09049] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09054] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09060] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09064] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09070] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09074] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09080] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09085] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09090] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09095] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09100] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09105] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09111] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09116] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09122] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09128] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09133] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09138] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09143] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09148] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09154] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09159] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09164] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09167] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09171] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09174] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09178] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09181] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09184] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09187] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09191] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09194] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09198] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09200] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09204] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09208] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09212] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09215] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09218] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09221] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09225] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09228] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09231] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09234] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09238] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09241] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09246] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09249] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09253] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09256] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09260] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09262] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09266] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09269] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09272] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09275] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09279] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09282] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09285] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09288] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09292] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09295] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09298] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09301] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09305] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09308] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09312] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09315] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09319] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09321] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09325] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09328] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09332] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09334] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09338] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09341] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09344] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09347] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09351] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09354] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09358] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09360] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09364] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09367] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09370] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09373] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09377] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09379] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09383] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09386] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09389] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09392] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09396] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09399] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09402] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09406] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09412] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09415] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09418] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09421] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09425] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09428] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09431] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09434] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09438] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09440] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09444] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   0.09447] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09450] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.09453] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09457] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09460] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09464] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09467] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09471] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09474] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09477] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09480] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09484] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09487] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09491] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09494] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09498] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09501] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09504] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09507] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09512] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09515] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09518] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09521] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09525] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09528] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09531] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09534] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09538] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09541] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09545] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09548] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09551] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09554] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09558] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09562] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09565] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09568] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09572] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09575] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09579] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09584] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09587] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09590] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09594] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09597] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09601] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09604] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09608] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09611] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09615] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09618] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09622] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09625] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09629] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09632] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09636] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09639] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09643] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09646] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09649] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09652] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09656] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09659] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09663] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09666] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09670] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09673] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09677] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09680] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09683] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09686] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09690] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09693] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09697] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09700] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09704] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09707] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09711] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09714] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09718] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09721] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09724] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.09732] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.09759] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.09768] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.12470] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.20467] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.20475] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.20481] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.20489] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.20494] Returning d3d_display: 0000022DEAFFEC00
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.20498] al_display=0000022DEAFFEC00
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.20501] al_display->vt=0000022DEB0336F0
system   D            wsystem.c:836  maybe_parent_dir                 [   0.20520] Also searching C:\Users\Leon\source\repos\JogoEmAllegro\x64\
system   D            wsystem.c:891  _al_win_safe_load_library        [   0.20542] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:797  load_library_at_path             [   0.20546] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:800  load_library_at_path             [   0.20592] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.20598] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.20608] added dtor for timer 0000022DECF5FCF0, func 00007FFCE1501050
dtor     D               dtor.c:196  _al_register_destructor          [   0.20613] added dtor for queue 0000022DECEBFCE0, func 00007FFCE1501C49
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.20839] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/casa.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.20866] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/casa.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20884] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20888] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20891] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20894] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20897] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20899] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20902] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20905] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.20908] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.20910] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.20915] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.20919] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.20923] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.21036] added dtor for bitmap 0000022DEB06EB90, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.23373] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/Walking.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.23395] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/Walking.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23408] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23411] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23415] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23418] Fake format
